[2025-12-18 01:24:49,959] [INFO] [real_accelerator.py:222:get_accelerator] Setting ds_accelerator to cuda (auto detect)
[2025-12-18 01:24:49,996] [INFO] [real_accelerator.py:222:get_accelerator] Setting ds_accelerator to cuda (auto detect)
[2025-12-18 01:24:50,754] [INFO] [comm.py:658:init_distributed] cdb=None
[2025-12-18 01:24:50,754] [INFO] [comm.py:689:init_distributed] Initializing TorchBackend in DeepSpeed with backend nccl
[2025-12-18 01:24:50,921] [INFO] [comm.py:658:init_distributed] cdb=None
Loading model, tokenizer, processor...
Vision encoder is freezed... including:
	visual.patch_embed
	visual.rotary_pos_emb
	visual.blocks
Vision projector is freezed... including:
	visual.merger
LoRA for LLM enabled...
Loading data...
qwen2-vl
qwen2-vl
{'loss': 2.6946, 'grad_norm': 2.7217910289764404, 'learning_rate': 1.388888888888889e-06, 'epoch': 0.0}
{'loss': 0.1375, 'grad_norm': 0.37312352657318115, 'learning_rate': 4.4471079470217694e-05, 'epoch': 1.39}
{'loss': 0.1661, 'grad_norm': 0.5951864719390869, 'learning_rate': 4.4414880271078894e-05, 'epoch': 1.39}
{'loss': 0.1415, 'grad_norm': 0.4048400819301605, 'learning_rate': 4.435870646564312e-05, 'epoch': 1.39}
{'loss': 0.2104, 'grad_norm': 0.49924808740615845, 'learning_rate': 4.430255807957292e-05, 'epoch': 1.39}
{'loss': 0.1418, 'grad_norm': 0.508277416229248, 'learning_rate': 4.424643513851942e-05, 'epoch': 1.4}
{'loss': 0.143, 'grad_norm': 0.41158369183540344, 'learning_rate': 4.419033766812196e-05, 'epoch': 1.4}
{'loss': 0.1559, 'grad_norm': 0.30994710326194763, 'learning_rate': 4.413426569400828e-05, 'epoch': 1.4}
{'loss': 0.1516, 'grad_norm': 0.4196174442768097, 'learning_rate': 4.4078219241794594e-05, 'epoch': 1.4}
{'loss': 0.164, 'grad_norm': 0.2746007442474365, 'learning_rate': 4.402219833708526e-05, 'epoch': 1.4}
{'loss': 0.159, 'grad_norm': 0.4951654076576233, 'learning_rate': 4.396620300547315e-05, 'epoch': 1.4}
{'loss': 0.1553, 'grad_norm': 0.47422656416893005, 'learning_rate': 4.391023327253934e-05, 'epoch': 1.4}
{'loss': 0.0954, 'grad_norm': 0.617560088634491, 'learning_rate': 4.385428916385319e-05, 'epoch': 1.4}
{'loss': 0.1219, 'grad_norm': 0.2249046266078949, 'learning_rate': 4.3798370704972446e-05, 'epoch': 1.4}
{'loss': 0.1325, 'grad_norm': 0.2516597509384155, 'learning_rate': 4.374247792144314e-05, 'epoch': 1.4}
{'loss': 0.1461, 'grad_norm': 0.38475900888442993, 'learning_rate': 4.3686610838799445e-05, 'epoch': 1.4}
{'loss': 0.1083, 'grad_norm': 0.23212100565433502, 'learning_rate': 4.363076948256397e-05, 'epoch': 1.4}
{'loss': 0.1485, 'grad_norm': 0.27448225021362305, 'learning_rate': 4.3574953878247385e-05, 'epoch': 1.4}
{'loss': 0.1784, 'grad_norm': 0.533842921257019, 'learning_rate': 4.351916405134876e-05, 'epoch': 1.4}
{'loss': 0.0572, 'grad_norm': 0.2774938941001892, 'learning_rate': 4.346340002735525e-05, 'epoch': 1.4}
{'loss': 0.0725, 'grad_norm': 0.5053313970565796, 'learning_rate': 4.3407661831742364e-05, 'epoch': 1.4}
{'loss': 0.1723, 'grad_norm': 0.3213503658771515, 'learning_rate': 4.335194948997371e-05, 'epoch': 1.4}
{'loss': 0.1319, 'grad_norm': 0.4468165636062622, 'learning_rate': 4.329626302750105e-05, 'epoch': 1.4}
{'loss': 0.2084, 'grad_norm': 0.4473816156387329, 'learning_rate': 4.324060246976448e-05, 'epoch': 1.4}
{'loss': 0.1756, 'grad_norm': 0.41084322333335876, 'learning_rate': 4.318496784219208e-05, 'epoch': 1.4}
{'loss': 0.1831, 'grad_norm': 0.40344858169555664, 'learning_rate': 4.3129359170200255e-05, 'epoch': 1.4}
{'loss': 0.1406, 'grad_norm': 0.5711272358894348, 'learning_rate': 4.307377647919343e-05, 'epoch': 1.4}
{'loss': 0.1919, 'grad_norm': 0.2745703458786011, 'learning_rate': 4.301821979456414e-05, 'epoch': 1.4}
{'loss': 0.1425, 'grad_norm': 0.36045679450035095, 'learning_rate': 4.29626891416932e-05, 'epoch': 1.4}
{'loss': 0.0794, 'grad_norm': 0.3853360712528229, 'learning_rate': 4.2907184545949344e-05, 'epoch': 1.41}
{'loss': 0.0865, 'grad_norm': 0.5546078681945801, 'learning_rate': 4.285170603268957e-05, 'epoch': 1.41}
{'loss': 0.1378, 'grad_norm': 0.39964911341667175, 'learning_rate': 4.279625362725882e-05, 'epoch': 1.41}
{'loss': 0.0559, 'grad_norm': 0.43455958366394043, 'learning_rate': 4.274082735499014e-05, 'epoch': 1.41}
{'loss': 0.0831, 'grad_norm': 0.3357280492782593, 'learning_rate': 4.268542724120476e-05, 'epoch': 1.41}
{'loss': 0.1215, 'grad_norm': 0.27882707118988037, 'learning_rate': 4.263005331121176e-05, 'epoch': 1.41}
{'loss': 0.2012, 'grad_norm': 0.3187912702560425, 'learning_rate': 4.257470559030845e-05, 'epoch': 1.41}
{'loss': 0.1643, 'grad_norm': 0.43137359619140625, 'learning_rate': 4.2519384103780016e-05, 'epoch': 1.41}
{'loss': 0.1909, 'grad_norm': 0.6486743688583374, 'learning_rate': 4.246408887689977e-05, 'epoch': 1.41}
{'loss': 0.1402, 'grad_norm': 0.37921300530433655, 'learning_rate': 4.2408819934928924e-05, 'epoch': 1.41}
{'loss': 0.1391, 'grad_norm': 0.48317939043045044, 'learning_rate': 4.235357730311681e-05, 'epoch': 1.41}
{'loss': 0.1011, 'grad_norm': 0.20869582891464233, 'learning_rate': 4.229836100670058e-05, 'epoch': 1.41}
{'loss': 0.1486, 'grad_norm': 0.4698919653892517, 'learning_rate': 4.224317107090554e-05, 'epoch': 1.41}
{'loss': 0.0904, 'grad_norm': 0.4051792323589325, 'learning_rate': 4.218800752094476e-05, 'epoch': 1.41}
{'loss': 0.0837, 'grad_norm': 0.3776645064353943, 'learning_rate': 4.213287038201943e-05, 'epoch': 1.41}
{'loss': 0.1805, 'grad_norm': 0.4506934583187103, 'learning_rate': 4.207775967931854e-05, 'epoch': 1.41}
{'loss': 0.1711, 'grad_norm': 0.4486800730228424, 'learning_rate': 4.202267543801911e-05, 'epoch': 1.41}
{'loss': 0.257, 'grad_norm': 0.38289064168930054, 'learning_rate': 4.196761768328599e-05, 'epoch': 1.41}
{'loss': 0.196, 'grad_norm': 0.3054581582546234, 'learning_rate': 4.1912586440271914e-05, 'epoch': 1.41}
{'loss': 0.2229, 'grad_norm': 0.8341180682182312, 'learning_rate': 4.185758173411765e-05, 'epoch': 1.41}
{'loss': 0.1597, 'grad_norm': 0.6999796628952026, 'learning_rate': 4.180260358995165e-05, 'epoch': 1.41}
{'loss': 0.1499, 'grad_norm': 0.396131694316864, 'learning_rate': 4.174765203289039e-05, 'epoch': 1.41}
{'loss': 0.1685, 'grad_norm': 0.44812649488449097, 'learning_rate': 4.1692727088038086e-05, 'epoch': 1.41}
{'loss': 0.1355, 'grad_norm': 0.2942699193954468, 'learning_rate': 4.163782878048689e-05, 'epoch': 1.41}
{'loss': 0.125, 'grad_norm': 0.5202736854553223, 'learning_rate': 4.1582957135316726e-05, 'epoch': 1.42}
{'loss': 0.131, 'grad_norm': 0.47083523869514465, 'learning_rate': 4.152811217759529e-05, 'epoch': 1.42}
{'loss': 0.1985, 'grad_norm': 0.6723801493644714, 'learning_rate': 4.147329393237824e-05, 'epoch': 1.42}
{'loss': 0.1172, 'grad_norm': 0.3446882367134094, 'learning_rate': 4.141850242470886e-05, 'epoch': 1.42}
{'loss': 0.2188, 'grad_norm': 0.4084576368331909, 'learning_rate': 4.1363737679618376e-05, 'epoch': 1.42}
{'loss': 0.1061, 'grad_norm': 0.44806626439094543, 'learning_rate': 4.130899972212565e-05, 'epoch': 1.42}
{'loss': 0.0941, 'grad_norm': 0.37021034955978394, 'learning_rate': 4.1254288577237344e-05, 'epoch': 1.42}
{'loss': 0.1425, 'grad_norm': 0.48507630825042725, 'learning_rate': 4.119960426994796e-05, 'epoch': 1.42}
{'loss': 0.0608, 'grad_norm': 0.32271426916122437, 'learning_rate': 4.1144946825239595e-05, 'epoch': 1.42}
{'loss': 0.1228, 'grad_norm': 0.2833304703235626, 'learning_rate': 4.109031626808223e-05, 'epoch': 1.42}
{'loss': 0.0789, 'grad_norm': 0.34316161274909973, 'learning_rate': 4.103571262343341e-05, 'epoch': 1.42}
{'loss': 0.1455, 'grad_norm': 0.3128223717212677, 'learning_rate': 4.0981135916238475e-05, 'epoch': 1.42}
{'loss': 0.2254, 'grad_norm': 0.6518606543540955, 'learning_rate': 4.09265861714305e-05, 'epoch': 1.42}
{'loss': 0.1719, 'grad_norm': 0.41748926043510437, 'learning_rate': 4.0872063413930104e-05, 'epoch': 1.42}
{'loss': 0.1774, 'grad_norm': 0.41438475251197815, 'learning_rate': 4.081756766864573e-05, 'epoch': 1.42}
{'loss': 0.1884, 'grad_norm': 0.4331214427947998, 'learning_rate': 4.076309896047337e-05, 'epoch': 1.42}
{'loss': 0.2562, 'grad_norm': 0.36423808336257935, 'learning_rate': 4.070865731429666e-05, 'epoch': 1.42}
{'loss': 0.1591, 'grad_norm': 0.3079095184803009, 'learning_rate': 4.065424275498699e-05, 'epoch': 1.42}
{'loss': 0.1977, 'grad_norm': 0.4338417649269104, 'learning_rate': 4.059985530740323e-05, 'epoch': 1.42}
{'loss': 0.1357, 'grad_norm': 0.46173095703125, 'learning_rate': 4.0545494996392005e-05, 'epoch': 1.42}
{'loss': 0.1738, 'grad_norm': 0.4679023027420044, 'learning_rate': 4.049116184678745e-05, 'epoch': 1.42}
{'loss': 0.1916, 'grad_norm': 0.5587092638015747, 'learning_rate': 4.043685588341125e-05, 'epoch': 1.42}
{'loss': 0.1887, 'grad_norm': 0.3169568181037903, 'learning_rate': 4.038257713107282e-05, 'epoch': 1.42}
{'loss': 0.1673, 'grad_norm': 0.474149227142334, 'learning_rate': 4.032832561456898e-05, 'epoch': 1.42}
{'loss': 0.1806, 'grad_norm': 0.2885685861110687, 'learning_rate': 4.027410135868428e-05, 'epoch': 1.43}
{'loss': 0.0893, 'grad_norm': 0.2889608144760132, 'learning_rate': 4.0219904388190655e-05, 'epoch': 1.43}
{'loss': 0.1481, 'grad_norm': 0.32455405592918396, 'learning_rate': 4.016573472784761e-05, 'epoch': 1.43}
{'loss': 0.1642, 'grad_norm': 0.37316274642944336, 'learning_rate': 4.0111592402402296e-05, 'epoch': 1.43}
{'loss': 0.2297, 'grad_norm': 0.4279806315898895, 'learning_rate': 4.00574774365892e-05, 'epoch': 1.43}
{'loss': 0.2385, 'grad_norm': 0.4788705110549927, 'learning_rate': 4.000338985513046e-05, 'epoch': 1.43}
{'loss': 0.0808, 'grad_norm': 0.3942917287349701, 'learning_rate': 3.994932968273561e-05, 'epoch': 1.43}
{'loss': 0.1251, 'grad_norm': 0.27805519104003906, 'learning_rate': 3.9895296944101656e-05, 'epoch': 1.43}
{'loss': 0.1337, 'grad_norm': 0.424792617559433, 'learning_rate': 3.984129166391314e-05, 'epoch': 1.43}
{'loss': 0.1362, 'grad_norm': 0.31802257895469666, 'learning_rate': 3.978731386684206e-05, 'epoch': 1.43}
{'loss': 0.1659, 'grad_norm': 0.5503217577934265, 'learning_rate': 3.9733363577547755e-05, 'epoch': 1.43}
{'loss': 0.2644, 'grad_norm': 0.3417184054851532, 'learning_rate': 3.967944082067714e-05, 'epoch': 1.43}
{'loss': 0.2256, 'grad_norm': 0.5365439653396606, 'learning_rate': 3.962554562086439e-05, 'epoch': 1.43}
{'loss': 0.0885, 'grad_norm': 0.22449608147144318, 'learning_rate': 3.9571678002731274e-05, 'epoch': 1.43}
{'loss': 0.176, 'grad_norm': 0.35370975732803345, 'learning_rate': 3.9517837990886786e-05, 'epoch': 1.43}
{'loss': 0.1795, 'grad_norm': 0.6820660829544067, 'learning_rate': 3.946402560992745e-05, 'epoch': 1.43}
{'loss': 0.181, 'grad_norm': 0.3069165349006653, 'learning_rate': 3.9410240884437035e-05, 'epoch': 1.43}
{'loss': 0.0892, 'grad_norm': 0.3040393888950348, 'learning_rate': 3.935648383898683e-05, 'epoch': 1.43}
{'loss': 0.2146, 'grad_norm': 0.4914809763431549, 'learning_rate': 3.930275449813534e-05, 'epoch': 1.43}
{'loss': 0.1062, 'grad_norm': 0.3721054196357727, 'learning_rate': 3.924905288642845e-05, 'epoch': 1.43}
{'loss': 0.1353, 'grad_norm': 0.40946853160858154, 'learning_rate': 3.919537902839946e-05, 'epoch': 1.43}
{'loss': 0.2297, 'grad_norm': 0.42079734802246094, 'learning_rate': 3.914173294856885e-05, 'epoch': 1.43}
{'loss': 0.2047, 'grad_norm': 0.37905067205429077, 'learning_rate': 3.9088114671444557e-05, 'epoch': 1.43}
{'loss': 0.2193, 'grad_norm': 0.6862285733222961, 'learning_rate': 3.903452422152171e-05, 'epoch': 1.43}
{'loss': 0.1612, 'grad_norm': 0.3250747323036194, 'learning_rate': 3.898096162328272e-05, 'epoch': 1.44}
{'loss': 0.1395, 'grad_norm': 0.30882528424263, 'learning_rate': 3.89274269011974e-05, 'epoch': 1.44}
{'loss': 0.1813, 'grad_norm': 0.45815351605415344, 'learning_rate': 3.887392007972265e-05, 'epoch': 1.44}
{'loss': 0.163, 'grad_norm': 0.7633256912231445, 'learning_rate': 3.88204411833028e-05, 'epoch': 1.44}
{'loss': 0.1842, 'grad_norm': 0.47545236349105835, 'learning_rate': 3.8766990236369304e-05, 'epoch': 1.44}
{'loss': 0.0985, 'grad_norm': 0.3419438302516937, 'learning_rate': 3.871356726334085e-05, 'epoch': 1.44}
{'loss': 0.1715, 'grad_norm': 0.3846675455570221, 'learning_rate': 3.866017228862343e-05, 'epoch': 1.44}
{'loss': 0.2168, 'grad_norm': 0.9314215779304504, 'learning_rate': 3.860680533661014e-05, 'epoch': 1.44}
{'loss': 0.1041, 'grad_norm': 0.34827739000320435, 'learning_rate': 3.8553466431681386e-05, 'epoch': 1.44}
{'loss': 0.1388, 'grad_norm': 0.4799932539463043, 'learning_rate': 3.8500155598204644e-05, 'epoch': 1.44}
{'loss': 0.1941, 'grad_norm': 0.634229302406311, 'learning_rate': 3.844687286053469e-05, 'epoch': 1.44}
{'loss': 0.2788, 'grad_norm': 0.4635651707649231, 'learning_rate': 3.839361824301333e-05, 'epoch': 1.44}
{'loss': 0.0504, 'grad_norm': 0.2802168130874634, 'learning_rate': 3.834039176996962e-05, 'epoch': 1.44}
{'loss': 0.2684, 'grad_norm': 0.38454315066337585, 'learning_rate': 3.8287193465719764e-05, 'epoch': 1.44}
{'loss': 0.0754, 'grad_norm': 0.27109622955322266, 'learning_rate': 3.823402335456704e-05, 'epoch': 1.44}
{'loss': 0.2265, 'grad_norm': 0.4618172347545624, 'learning_rate': 3.8180881460801834e-05, 'epoch': 1.44}
{'loss': 0.225, 'grad_norm': 0.4879699945449829, 'learning_rate': 3.812776780870174e-05, 'epoch': 1.44}
{'loss': 0.1398, 'grad_norm': 0.4562026560306549, 'learning_rate': 3.8074682422531314e-05, 'epoch': 1.44}
{'loss': 0.1794, 'grad_norm': 0.3150019347667694, 'learning_rate': 3.802162532654235e-05, 'epoch': 1.44}
{'loss': 0.1787, 'grad_norm': 0.43165960907936096, 'learning_rate': 3.796859654497361e-05, 'epoch': 1.44}
{'loss': 0.1866, 'grad_norm': 0.6449815034866333, 'learning_rate': 3.79155961020509e-05, 'epoch': 1.44}
{'loss': 0.1001, 'grad_norm': 0.3473895192146301, 'learning_rate': 3.7862624021987205e-05, 'epoch': 1.44}
{'loss': 0.1973, 'grad_norm': 0.535456120967865, 'learning_rate': 3.780968032898241e-05, 'epoch': 1.44}
{'loss': 0.1807, 'grad_norm': 0.41030213236808777, 'learning_rate': 3.775676504722357e-05, 'epoch': 1.44}
{'loss': 0.1794, 'grad_norm': 0.39033108949661255, 'learning_rate': 3.770387820088467e-05, 'epoch': 1.45}
{'loss': 0.1302, 'grad_norm': 0.5224469304084778, 'learning_rate': 3.7651019814126654e-05, 'epoch': 1.45}
{'loss': 0.148, 'grad_norm': 0.386371910572052, 'learning_rate': 3.759818991109764e-05, 'epoch': 1.45}
{'loss': 0.1158, 'grad_norm': 0.27493050694465637, 'learning_rate': 3.754538851593252e-05, 'epoch': 1.45}
{'loss': 0.1323, 'grad_norm': 0.2736934721469879, 'learning_rate': 3.749261565275338e-05, 'epoch': 1.45}
{'loss': 0.2266, 'grad_norm': 0.4713249206542969, 'learning_rate': 3.7439871345669105e-05, 'epoch': 1.45}
{'loss': 0.2139, 'grad_norm': 0.38457655906677246, 'learning_rate': 3.738715561877556e-05, 'epoch': 1.45}
{'loss': 0.1543, 'grad_norm': 0.30342838168144226, 'learning_rate': 3.733446849615565e-05, 'epoch': 1.45}
{'loss': 0.0932, 'grad_norm': 0.42279309034347534, 'learning_rate': 3.728181000187909e-05, 'epoch': 1.45}
{'loss': 0.167, 'grad_norm': 0.3038003742694855, 'learning_rate': 3.722918016000263e-05, 'epoch': 1.45}
{'loss': 0.0808, 'grad_norm': 0.4076351523399353, 'learning_rate': 3.71765789945698e-05, 'epoch': 1.45}
{'loss': 0.1228, 'grad_norm': 0.29709044098854065, 'learning_rate': 3.7124006529611154e-05, 'epoch': 1.45}
{'loss': 0.1455, 'grad_norm': 0.38071030378341675, 'learning_rate': 3.707146278914411e-05, 'epoch': 1.45}
{'loss': 0.1431, 'grad_norm': 0.3653850257396698, 'learning_rate': 3.701894779717286e-05, 'epoch': 1.45}
{'loss': 0.1855, 'grad_norm': 0.37984931468963623, 'learning_rate': 3.6966461577688626e-05, 'epoch': 1.45}
{'loss': 0.143, 'grad_norm': 0.456758588552475, 'learning_rate': 3.691400415466931e-05, 'epoch': 1.45}
{'loss': 0.1706, 'grad_norm': 0.2983556389808655, 'learning_rate': 3.6861575552079817e-05, 'epoch': 1.45}
{'loss': 0.1917, 'grad_norm': 0.5683162212371826, 'learning_rate': 3.680917579387181e-05, 'epoch': 1.45}
{'loss': 0.1269, 'grad_norm': 0.4991159737110138, 'learning_rate': 3.67568049039837e-05, 'epoch': 1.45}
{'loss': 0.1003, 'grad_norm': 0.3213411569595337, 'learning_rate': 3.67044629063409e-05, 'epoch': 1.45}
{'loss': 0.1668, 'grad_norm': 0.3895987272262573, 'learning_rate': 3.665214982485541e-05, 'epoch': 1.45}
{'loss': 0.2235, 'grad_norm': 0.8944576978683472, 'learning_rate': 3.659986568342623e-05, 'epoch': 1.45}
{'loss': 0.2121, 'grad_norm': 0.2370050996541977, 'learning_rate': 3.6547610505938956e-05, 'epoch': 1.45}
{'loss': 0.0397, 'grad_norm': 0.20758406817913055, 'learning_rate': 3.649538431626602e-05, 'epoch': 1.45}
{'loss': 0.1219, 'grad_norm': 0.4948812425136566, 'learning_rate': 3.64431871382667e-05, 'epoch': 1.46}
{'loss': 0.1019, 'grad_norm': 0.2699072062969208, 'learning_rate': 3.639101899578684e-05, 'epoch': 1.46}
{'loss': 0.2446, 'grad_norm': 0.42598268389701843, 'learning_rate': 3.6338879912659205e-05, 'epoch': 1.46}
{'loss': 0.2079, 'grad_norm': 0.6162934303283691, 'learning_rate': 3.6286769912703156e-05, 'epoch': 1.46}
{'loss': 0.2273, 'grad_norm': 0.2777523696422577, 'learning_rate': 3.6234689019724786e-05, 'epoch': 1.46}
{'loss': 0.1367, 'grad_norm': 0.283107727766037, 'learning_rate': 3.6182637257516985e-05, 'epoch': 1.46}
{'loss': 0.0785, 'grad_norm': 0.22684046626091003, 'learning_rate': 3.6130614649859175e-05, 'epoch': 1.46}
{'loss': 0.1321, 'grad_norm': 0.4654772877693176, 'learning_rate': 3.6078621220517636e-05, 'epoch': 1.46}
{'loss': 0.1645, 'grad_norm': 0.3298828601837158, 'learning_rate': 3.6026656993245164e-05, 'epoch': 1.46}
{'loss': 0.1189, 'grad_norm': 0.37337493896484375, 'learning_rate': 3.5974721991781334e-05, 'epoch': 1.46}
{'loss': 0.0979, 'grad_norm': 0.5286148190498352, 'learning_rate': 3.5922816239852265e-05, 'epoch': 1.46}
{'loss': 0.1004, 'grad_norm': 0.3635300099849701, 'learning_rate': 3.5870939761170805e-05, 'epoch': 1.46}
{'loss': 0.0846, 'grad_norm': 0.2378360629081726, 'learning_rate': 3.5819092579436356e-05, 'epoch': 1.46}
{'loss': 0.158, 'grad_norm': 0.30721354484558105, 'learning_rate': 3.5767274718335006e-05, 'epoch': 1.46}
{'loss': 0.2324, 'grad_norm': 0.4569198489189148, 'learning_rate': 3.571548620153937e-05, 'epoch': 1.46}
{'loss': 0.1917, 'grad_norm': 0.3378171920776367, 'learning_rate': 3.566372705270874e-05, 'epoch': 1.46}
{'loss': 0.133, 'grad_norm': 0.4910101294517517, 'learning_rate': 3.561199729548888e-05, 'epoch': 1.46}
{'loss': 0.1741, 'grad_norm': 0.39729902148246765, 'learning_rate': 3.5560296953512295e-05, 'epoch': 1.46}
{'loss': 0.1454, 'grad_norm': 0.4480007290840149, 'learning_rate': 3.5508626050397897e-05, 'epoch': 1.46}
{'loss': 0.1112, 'grad_norm': 0.32249149680137634, 'learning_rate': 3.545698460975117e-05, 'epoch': 1.46}
{'loss': 0.2503, 'grad_norm': 0.4100223183631897, 'learning_rate': 3.5405372655164225e-05, 'epoch': 1.46}
{'loss': 0.1407, 'grad_norm': 0.34307897090911865, 'learning_rate': 3.535379021021562e-05, 'epoch': 1.46}
{'loss': 0.1495, 'grad_norm': 0.3934824764728546, 'learning_rate': 3.53022372984705e-05, 'epoch': 1.46}
{'loss': 0.0771, 'grad_norm': 0.2626417577266693, 'learning_rate': 3.525071394348045e-05, 'epoch': 1.46}
{'loss': 0.1686, 'grad_norm': 0.6761347055435181, 'learning_rate': 3.519922016878357e-05, 'epoch': 1.47}
{'loss': 0.1984, 'grad_norm': 0.4424797296524048, 'learning_rate': 3.514775599790448e-05, 'epoch': 1.47}
{'loss': 0.1641, 'grad_norm': 0.49218741059303284, 'learning_rate': 3.509632145435424e-05, 'epoch': 1.47}
{'loss': 0.2025, 'grad_norm': 0.35667893290519714, 'learning_rate': 3.5044916561630425e-05, 'epoch': 1.47}
{'loss': 0.1355, 'grad_norm': 0.47206011414527893, 'learning_rate': 3.499354134321701e-05, 'epoch': 1.47}
{'loss': 0.1002, 'grad_norm': 0.3441411554813385, 'learning_rate': 3.4942195822584377e-05, 'epoch': 1.47}
{'loss': 0.2252, 'grad_norm': 0.6420510411262512, 'learning_rate': 3.489088002318948e-05, 'epoch': 1.47}
{'loss': 0.1869, 'grad_norm': 0.27370163798332214, 'learning_rate': 3.4839593968475536e-05, 'epoch': 1.47}
{'loss': 0.2399, 'grad_norm': 0.5587758421897888, 'learning_rate': 3.478833768187233e-05, 'epoch': 1.47}
{'loss': 0.1366, 'grad_norm': 0.2605839967727661, 'learning_rate': 3.473711118679587e-05, 'epoch': 1.47}
{'loss': 0.1134, 'grad_norm': 0.2879282832145691, 'learning_rate': 3.4685914506648744e-05, 'epoch': 1.47}
{'loss': 0.1385, 'grad_norm': 0.408804714679718, 'learning_rate': 3.4634747664819746e-05, 'epoch': 1.47}
{'loss': 0.1664, 'grad_norm': 0.36660563945770264, 'learning_rate': 3.458361068468414e-05, 'epoch': 1.47}
{'loss': 0.1269, 'grad_norm': 0.5818217992782593, 'learning_rate': 3.4532503589603585e-05, 'epoch': 1.47}
{'loss': 0.1787, 'grad_norm': 0.4802224636077881, 'learning_rate': 3.4481426402925946e-05, 'epoch': 1.47}
{'loss': 0.24, 'grad_norm': 0.5009099245071411, 'learning_rate': 3.443037914798556e-05, 'epoch': 1.47}
{'loss': 0.1388, 'grad_norm': 0.5398734211921692, 'learning_rate': 3.437936184810302e-05, 'epoch': 1.47}
{'loss': 0.1736, 'grad_norm': 0.4946427047252655, 'learning_rate': 3.4328374526585215e-05, 'epoch': 1.47}
{'loss': 0.0816, 'grad_norm': 0.310892790555954, 'learning_rate': 3.4277417206725436e-05, 'epoch': 1.47}
{'loss': 0.1577, 'grad_norm': 0.3331688344478607, 'learning_rate': 3.4226489911803136e-05, 'epoch': 1.47}
{'loss': 0.2035, 'grad_norm': 0.675505518913269, 'learning_rate': 3.417559266508419e-05, 'epoch': 1.47}
{'loss': 0.1581, 'grad_norm': 0.38781359791755676, 'learning_rate': 3.4124725489820645e-05, 'epoch': 1.47}
{'loss': 0.1638, 'grad_norm': 0.3638249337673187, 'learning_rate': 3.407388840925081e-05, 'epoch': 1.47}
{'loss': 0.1685, 'grad_norm': 0.40251025557518005, 'learning_rate': 3.402308144659934e-05, 'epoch': 1.47}
{'loss': 0.1268, 'grad_norm': 0.29534047842025757, 'learning_rate': 3.397230462507699e-05, 'epoch': 1.48}
{'loss': 0.0692, 'grad_norm': 0.2733197510242462, 'learning_rate': 3.392155796788091e-05, 'epoch': 1.48}
{'loss': 0.1645, 'grad_norm': 0.2879689335823059, 'learning_rate': 3.387084149819435e-05, 'epoch': 1.48}
{'loss': 0.136, 'grad_norm': 0.5218899846076965, 'learning_rate': 3.3820155239186745e-05, 'epoch': 1.48}
{'loss': 0.2273, 'grad_norm': 0.5456494092941284, 'learning_rate': 3.376949921401388e-05, 'epoch': 1.48}
{'loss': 0.1331, 'grad_norm': 0.4557305872440338, 'learning_rate': 3.371887344581754e-05, 'epoch': 1.48}
{'loss': 0.1117, 'grad_norm': 0.40598633885383606, 'learning_rate': 3.366827795772586e-05, 'epoch': 1.48}
{'loss': 0.1229, 'grad_norm': 0.3673708140850067, 'learning_rate': 3.3617712772853035e-05, 'epoch': 1.48}
{'loss': 0.103, 'grad_norm': 0.41423583030700684, 'learning_rate': 3.3567177914299394e-05, 'epoch': 1.48}
{'loss': 0.1261, 'grad_norm': 0.30110394954681396, 'learning_rate': 3.351667340515154e-05, 'epoch': 1.48}
{'loss': 0.1933, 'grad_norm': 0.6641743779182434, 'learning_rate': 3.346619926848207e-05, 'epoch': 1.48}
{'loss': 0.1158, 'grad_norm': 0.5169099569320679, 'learning_rate': 3.341575552734978e-05, 'epoch': 1.48}
{'loss': 0.3176, 'grad_norm': 0.4645844101905823, 'learning_rate': 3.336534220479961e-05, 'epoch': 1.48}
{'loss': 0.2013, 'grad_norm': 0.6610689163208008, 'learning_rate': 3.33149593238625e-05, 'epoch': 1.48}
{'loss': 0.2397, 'grad_norm': 0.40689900517463684, 'learning_rate': 3.3264606907555616e-05, 'epoch': 1.48}
{'loss': 0.0769, 'grad_norm': 0.20279499888420105, 'learning_rate': 3.321428497888205e-05, 'epoch': 1.48}
{'loss': 0.2547, 'grad_norm': 0.4407879114151001, 'learning_rate': 3.316399356083113e-05, 'epoch': 1.48}
{'loss': 0.1474, 'grad_norm': 0.2478431910276413, 'learning_rate': 3.311373267637813e-05, 'epoch': 1.48}
{'loss': 0.1583, 'grad_norm': 1.2695403099060059, 'learning_rate': 3.306350234848436e-05, 'epoch': 1.48}
{'loss': 0.104, 'grad_norm': 0.37273916602134705, 'learning_rate': 3.301330260009732e-05, 'epoch': 1.48}
{'loss': 0.1048, 'grad_norm': 0.2937656342983246, 'learning_rate': 3.2963133454150355e-05, 'epoch': 1.48}
{'loss': 0.2366, 'grad_norm': 0.4082447588443756, 'learning_rate': 3.291299493356298e-05, 'epoch': 1.48}
{'loss': 0.1339, 'grad_norm': 0.28978830575942993, 'learning_rate': 3.286288706124062e-05, 'epoch': 1.48}
{'loss': 0.2154, 'grad_norm': 0.35450196266174316, 'learning_rate': 3.281280986007471e-05, 'epoch': 1.48}
{'loss': 0.1472, 'grad_norm': 0.3001396358013153, 'learning_rate': 3.276276335294275e-05, 'epoch': 1.49}
